farmer_id,avg_lookback_income,income_volatility_cv,income_trend_slope,active_weeks_pre_loan,zero_income_weeks_pre_loan,loan_amount,installment,total_missed_payments,delinquent
318,23861.375,0.1939392238655667,-217.60714285714286,8,0,167029.62499999997,8351.481249999999,0,0
319,2318.25,0.14678695045508147,-93.07142857142857,8,0,16227.749999999998,811.3874999999999,0,0
320,3294.375,0.9325639868951456,-1033.0595238095239,5,3,23060.625,1153.03125,0,0
321,10988.875,0.8256278528387845,3160.3928571428573,8,0,76922.125,3846.10625,0,0
322,1824.875,0.33867099477569346,26.845238095238095,8,0,12774.125,638.70625,4,1
323,870.5,0.9928965081180521,-328.07142857142856,5,3,6093.499999999999,304.67499999999995,1,0
324,39118.625,0.8056266955189717,11731.916666666666,8,0,273830.375,13691.51875,1,0
325,1927.75,0.7890173519235499,-581.1190476190476,7,1,13494.25,674.7125,1,0
326,3716.375,0.7801748355970993,-427.6309523809524,8,0,26014.624999999996,1300.7312499999998,2,0
327,14561.875,0.7874546822958234,4463.559523809524,6,2,101933.125,5096.65625,0,0
328,8141.0,0.9468271147183335,2745.785714285714,8,0,56987.0,2849.35,1,0
329,0.0,0.0,0.0,0,8,0.0,0.0,0,0
330,19282.875,0.33836620448249,1542.5357142857142,8,0,134980.125,6749.006249999999,0,0
331,28903.25,0.5411434232819005,6243.785714285715,8,0,202322.74999999997,10116.137499999999,0,0
332,4927.625,0.906482369132645,1625.607142857143,5,3,34493.375,1724.6687499999998,3,0
333,40878.0,1.232526758911031,17274.35714285714,4,4,286146.0,14307.3,0,0
334,18884.25,1.2814780848497116,8969.214285714286,4,4,132189.75,6609.487499999999,0,0
335,28145.875,1.382811452221573,13606.130952380952,3,5,197021.125,9851.05625,0,0
336,54252.375,0.61900375836515,13425.892857142857,8,0,379766.625,18988.33125,1,0
337,10273.0,0.4346457607272982,1325.2380952380952,8,0,71911.0,3595.5499999999997,0,0
338,20018.0,1.4822014999533084,10279.642857142857,4,4,140126.0,7006.299999999999,0,0
339,11386.25,0.40637922249045755,1811.4761904761904,8,0,79703.74999999999,3985.1874999999995,0,0
340,29193.25,0.43567299294194994,3876.595238095238,8,0,204352.74999999997,10217.637499999999,1,0
341,21642.375,0.5788499791001769,4867.130952380952,7,1,151496.625,7574.831249999999,0,0
342,20991.0,1.3288333141345525,9489.357142857143,4,4,146937.0,7346.849999999999,0,0
343,9935.875,1.1366212316402498,4306.202380952381,4,4,69551.125,3477.5562499999996,0,0
344,71586.375,0.39175303877069584,10396.083333333334,8,0,501104.62499999994,25055.231249999997,0,0
345,68323.5,0.7401497453895243,19336.904761904763,7,1,478264.5,23913.225,0,0
347,7676.125,0.9528090654243379,2702.3214285714284,8,0,53732.87499999999,2686.6437499999997,1,0
348,7301.75,0.6160027055135429,1329.0714285714287,7,1,51112.24999999999,2555.6124999999997,1,0
349,25800.0,0.49139126871498956,4983.190476190476,8,0,180600.0,9030.0,0,0
350,3392.75,0.7201855737820089,334.64285714285717,8,0,23749.249999999996,1187.4624999999999,0,0
351,26649.125,0.49822886199274635,4935.797619047619,8,0,186543.87499999997,9327.193749999999,0,0
352,91083.75,1.0835146450244424,35350.52380952381,8,0,637586.2499999999,31879.312499999996,0,0
353,11379.5,0.9310488382369116,4031.904761904762,6,2,79656.5,3982.825,3,0
354,35558.0,0.4085254207421411,-2952.190476190476,8,0,248906.0,12445.3,0,0
355,36071.875,0.9637883424781583,13800.535714285714,5,3,252503.125,12625.15625,0,0
356,55.125,2.8284271247461903,36.75,1,7,385.875,19.29375,0,0
357,10644.0,0.551213376838739,2137.1428571428573,8,0,74508.0,3725.3999999999996,0,0
358,16987.75,1.1822503349978566,7263.738095238095,8,0,118914.25,5945.7125,0,0
359,77095.125,0.8039373806513869,23686.39285714286,8,0,539665.875,26983.293749999997,2,0
360,9699.375,1.1425951429391854,2909.4880952380954,7,1,67895.625,3394.78125,0,0
361,9357.0,0.1267127151973274,-172.54761904761904,8,0,65499.0,3274.95,0,0
362,163098.25,0.2184794867581061,4801.523809523809,8,0,1141687.75,57084.3875,0,0
363,508.25,1.7656693498008984,290.5,3,5,3557.75,177.8875,3,0
364,0.0,0.0,0.0,0,8,0.0,0.0,0,0
365,96907.625,0.5604258380055392,17254.583333333332,8,0,678353.375,33917.66875,0,0
366,9644.0,0.9954716873390089,-700.2619047619048,7,1,67508.0,3375.3999999999996,1,0
367,2343.625,0.5180812373938906,419.29761904761904,8,0,16405.375,820.26875,0,0
368,64119.375,0.6600092742913617,-16673.821428571428,7,1,448835.625,22441.78125,15,1
369,0.0,0.0,0.0,0,8,0.0,0.0,0,0
370,13684.375,0.29096482354564046,323.5595238095238,8,0,95790.625,4789.53125,3,0
371,1422.625,0.9909131595681349,388.98809523809524,5,3,9958.375,497.91875,1,0
372,107415.0,0.6341573156602007,24059.214285714286,8,0,751905.0,37595.25,0,0
373,4002.25,0.6224226437720243,-814.0952380952381,8,0,28015.75,1400.7875,1,0
374,25566.5,0.5056688947205291,-2391.8571428571427,7,1,178965.5,8948.275,6,1
375,0.0,0.0,0.0,0,8,0.0,0.0,0,0
376,6847.625,0.9397321015530302,-1735.892857142857,6,2,47933.375,2396.66875,1,0
377,14145.75,0.07873513786264807,-373.8333333333333,8,0,99020.25,4951.0125,0,0
378,1008.625,2.8284271247461903,480.29761904761904,1,7,7060.374999999999,353.01874999999995,5,1
379,5650.375,0.7111890741056573,-437.7738095238095,7,1,39552.625,1977.63125,2,0
380,8730.125,2.82842712474619,-5820.083333333333,1,7,61110.875,3055.54375,3,0
381,4825.5,1.687814830699237,547.7380952380952,3,5,33778.5,1688.925,4,1
382,73840.75,0.771924727053386,-14296.52380952381,8,0,516885.24999999994,25844.262499999997,13,1
383,2334.75,0.48654469619214685,304.57142857142856,8,0,16343.249999999998,817.1624999999999,0,0
384,0.0,0.0,0.0,0,8,0.0,0.0,0,0
385,0.0,0.0,0.0,0,8,0.0,0.0,0,0
386,5568.875,0.16806813984656,39.916666666666664,8,0,38982.125,1949.1062499999998,0,0
387,4229.875,0.6622909262472182,604.6309523809524,6,2,29609.125,1480.45625,0,0
388,3484.375,1.4311250018483728,320.79761904761904,3,5,24390.625,1219.53125,0,0
389,11235.875,1.1317181017253273,-2425.035714285714,8,0,78651.125,3932.5562499999996,2,0
390,1335.125,0.35303596182346636,76.77380952380952,8,0,9345.875,467.29375,0,0
391,5857.5,0.2180383200654585,-150.66666666666666,8,0,41002.5,2050.125,4,1
392,8747.5,0.4309409447927287,963.3333333333334,8,0,61232.5,3061.625,0,0
393,1171.625,0.6744311859634724,-151.72619047619048,7,1,8201.375,410.06874999999997,4,1
394,1241.5,1.5341363655532434,563.6190476190476,5,3,8690.5,434.525,4,1
395,19888.5,0.35954156216226196,1386.0,8,0,139219.5,6960.974999999999,0,0
396,1442.75,0.47293622116780465,109.26190476190476,8,0,10099.25,504.9625,1,0
397,1057.25,0.4811260022497906,-39.333333333333336,8,0,7400.749999999999,370.03749999999997,2,0
398,8411.25,2.701201219763044,5214.023809523809,4,4,58878.75,2943.9375,0,0
399,1067.5,0.7907402899895692,316.0238095238095,7,1,7472.5,373.625,0,0
400,16101.125,1.3658945733346848,-5999.559523809524,7,1,112707.87499999999,5635.393749999999,3,0
401,455.5,1.1119154137028078,59.642857142857146,4,4,3188.4999999999995,159.42499999999998,9,1
402,10195.875,1.6523986662314898,-5423.464285714285,3,5,71371.125,3568.5562499999996,7,1
403,107.75,1.078630026478023,8.428571428571429,4,4,754.25,37.7125,13,1
404,24219.125,0.467364966552331,3964.535714285714,8,0,169533.875,8476.69375,2,0
405,325.125,2.82842712474619,216.75,1,7,2275.875,113.79374999999999,1,0
406,15799.5,0.9230915340638766,5523.142857142857,7,1,110596.5,5529.825,0,0
407,16459.25,1.3787040427071575,-7528.4047619047615,8,0,115214.74999999999,5760.737499999999,4,1
408,29905.75,1.6876959533228644,-16034.761904761905,3,5,209340.24999999997,10467.012499999999,8,1
409,9081.75,0.15831343291941816,389.1666666666667,8,0,63572.24999999999,3178.6124999999997,0,0
410,872.125,1.6927758594095512,178.41666666666666,7,1,6104.875,305.24375,9,1
411,13632.625,0.20042351804520175,124.53571428571429,8,0,95428.375,4771.41875,0,0
412,1621.0,1.8579237491186957,-592.6428571428571,3,5,11346.999999999998,567.3499999999999,1,0
413,49384.625,0.38509769238436253,-2484.6071428571427,8,0,345692.37499999994,17284.618749999998,0,0
414,74678.375,0.8653381268872405,18366.20238095238,8,0,522748.62499999994,26137.431249999998,8,1
415,1681.125,0.8800450170976309,-542.8214285714286,6,2,11767.875,588.39375,2,0
416,7173.0,1.5682360406965343,-3530.809523809524,6,2,50210.99999999999,2510.5499999999997,6,1
417,1425.0,0.41638008875810406,196.76190476190476,8,0,9974.999999999998,498.74999999999994,0,0
418,76755.875,0.2379358747336034,5979.035714285715,8,0,537291.125,26864.556249999998,0,0
419,60029.625,0.22081467590507997,1780.154761904762,8,0,420207.37499999994,21010.368749999998,0,0
420,20544.5,0.6062259107529957,3590.9761904761904,8,0,143811.5,7190.575,0,0
421,7149.625,0.22172966074079184,-468.79761904761904,8,0,50047.37499999999,2502.3687499999996,0,0
422,56737.125,0.3177620542066265,4449.964285714285,8,0,397159.87499999994,19857.993749999998,0,0
423,39145.625,0.49973532397172943,-457.2261904761905,8,0,274019.375,13700.96875,0,0
424,60683.125,0.1276206929334335,830.797619047619,8,0,424781.875,21239.09375,0,0
425,3444.25,1.2187524810409527,-1049.1190476190477,4,4,24109.75,1205.4875,9,1
426,9154.375,2.519760771968608,5927.940476190476,2,6,64080.625,3204.03125,0,0
427,12123.75,1.2678474088121374,5738.119047619048,5,3,84866.25,4243.3125,0,0
428,18611.25,0.648255075620976,-3315.309523809524,8,0,130278.75,6513.9375,4,1
429,65.125,2.258241086636133,31.154761904761905,2,6,455.875,22.79375,3,0
430,1675.5,0.4945762061629107,112.33333333333333,7,1,11728.5,586.425,10,1
431,2648.375,1.191007991202055,-976.3214285714286,8,0,18538.625,926.93125,3,0
432,35418.875,0.3803199218158544,-4733.369047619048,8,0,247932.12499999997,12396.606249999999,0,0
433,6221.0,0.25744761758235635,518.6428571428571,8,0,43547.0,2177.35,0,0
434,3330.5,0.15348375077978335,41.57142857142857,8,0,23313.5,1165.675,0,0
435,13391.375,0.6080877590869149,1451.9880952380952,8,0,93739.625,4686.98125,2,0
436,82193.5,0.22516766793600207,-2713.6428571428573,8,0,575354.5,28767.725,0,0
437,2048.25,1.61789878249547,1122.357142857143,3,5,14337.749999999998,716.8874999999999,0,0
438,17816.625,0.1695159423877638,-867.297619047619,8,0,124716.37499999999,6235.818749999999,0,0
439,85320.625,0.2994377945669714,5124.3452380952385,8,0,597244.3749999999,29862.218749999996,0,0
440,368460.375,0.35528366280334156,-42596.34523809524,8,0,2579222.625,128961.13124999999,1,0
441,52190.875,0.5996806414066093,-472.29761904761904,8,0,365336.12499999994,18266.806249999998,1,0
442,372415.25,0.29239500833858467,4086.785714285714,8,0,2606906.75,130345.3375,0,0
443,3302.125,0.36573740750572414,417.3690476190476,8,0,23114.874999999996,1155.7437499999999,0,0
444,2151.125,0.5638281285951199,425.51190476190476,8,0,15057.875,752.89375,0,0
445,7289.25,0.8456356879488547,1468.6666666666667,8,0,51024.74999999999,2551.2374999999997,1,0
446,9171.875,0.5163594102484335,-1209.607142857143,8,0,64203.125,3210.15625,0,0
447,1631.375,0.6077404673649403,-99.72619047619048,8,0,11419.624999999998,570.9812499999999,4,1
448,0.0,0.0,0.0,0,8,0.0,0.0,0,0
449,4257.875,0.6964956146965505,-990.797619047619,8,0,29805.125,1490.25625,6,1
450,4181.25,1.0599930212117175,769.2380952380952,5,3,29268.75,1463.4375,0,0
451,12417.125,0.18438930752157087,824.9404761904761,8,0,86919.875,4345.99375,0,0
452,1245.125,0.511343527715635,79.82142857142857,7,1,8715.875,435.79375,0,0
453,419.75,0.9015481521077688,129.88095238095238,8,0,2938.25,146.9125,0,0
454,9086.125,0.515238301026484,-1477.392857142857,8,0,63602.87499999999,3180.1437499999997,5,1
455,14939.5,0.16651312991451092,-433.07142857142856,8,0,104576.5,5228.825,0,0
456,3198.5,0.6392212379177523,-165.78571428571428,8,0,22389.5,1119.475,2,0
457,843.125,1.9077587424684859,-499.0357142857143,2,6,5901.875,295.09375,1,0
458,6827.625,0.849994464990196,2063.6309523809523,7,1,47793.375,2389.66875,0,0
459,9829.25,1.3129149016113584,-4679.142857142857,7,1,68804.75,3440.2374999999997,2,0
460,27654.5,0.7756842212302308,-7043.4047619047615,8,0,193581.49999999997,9679.074999999999,1,0
461,274.875,2.82842712474619,-183.25,1,7,1924.125,96.20625,16,1
462,285126.75,0.2457852867128597,13486.761904761905,8,0,1995887.2499999998,99794.36249999999,7,1
463,1324.25,1.9330298834070208,-723.9761904761905,2,6,9269.75,463.48749999999995,11,1
464,78326.875,0.4452332829591905,4121.321428571428,8,0,548288.125,27414.40625,0,0
465,37551.75,0.24457326153348827,209.1904761904762,8,0,262862.25,13143.1125,0,0
466,8131.75,0.27196161075246356,-432.8809523809524,8,0,56922.24999999999,2846.1124999999997,4,1
467,11933.25,0.8029531038680816,3299.309523809524,8,0,83532.75,4176.6375,4,1
468,1484.625,0.2700355051859258,107.29761904761905,8,0,10392.375,519.61875,5,1
469,70719.125,0.36698699945370605,8939.011904761905,8,0,495033.875,24751.69375,0,0
470,6378.375,0.46801254685089694,600.2261904761905,8,0,44648.62499999999,2232.4312499999996,4,1
471,934.125,0.588076667219407,-66.75,8,0,6538.874999999999,326.94374999999997,7,1
472,120.25,1.9001760552702667,71.0,2,6,841.75,42.0875,0,0
473,0.0,0.0,0.0,0,8,0.0,0.0,0,0
474,0.0,0.0,0.0,0,8,0.0,0.0,0,0
475,10547.375,0.34386020544967083,663.5833333333334,8,0,73831.625,3691.5812499999997,1,0
476,164815.25,0.7684983508666176,47446.80952380953,7,1,1153706.75,57685.337499999994,0,0
477,23747.625,0.7336651617551537,4599.321428571428,8,0,166233.37499999997,8311.668749999999,1,0
478,27258.875,0.13028009991805992,-355.89285714285717,8,0,190812.12499999997,9540.606249999999,0,0
479,48393.625,0.9373482454551002,13201.488095238095,8,0,338755.375,16937.76875,0,0
480,31517.625,0.3470077247905969,-2551.1309523809523,8,0,220623.37499999997,11031.168749999999,2,0
481,887.75,1.1375924487464557,367.14285714285717,4,4,6214.25,310.7125,6,1
482,17662.25,0.7473453266587867,3619.595238095238,6,2,123635.74999999999,6181.787499999999,1,0
483,5908.25,0.26649748072755874,631.3571428571429,8,0,41357.75,2067.8875,0,0
484,15291.375,0.09155260382218731,430.2261904761905,8,0,107039.625,5351.98125,0,0
485,2034.75,0.7192433787921128,193.0,6,2,14243.249999999998,712.1624999999999,3,0
486,26237.25,1.0174121400233052,9974.761904761905,8,0,183660.74999999997,9183.037499999999,0,0
487,1058.375,0.4327034833164313,143.36904761904762,8,0,7408.625,370.43125,14,1
488,40245.125,0.4545441387596294,3029.5119047619046,8,0,281715.875,14085.793749999999,16,1
489,83337.5,0.6049867447286917,-7517.547619047619,8,0,583362.4999999999,29168.124999999996,0,0
490,50417.625,0.3845868626576768,7298.107142857143,8,0,352923.37499999994,17646.168749999997,5,1
491,84318.0,0.775562445977547,24835.47619047619,6,2,590226.0,29511.3,0,0
492,8132.5,0.7689853800984177,1136.857142857143,8,0,56927.5,2846.375,2,0
493,13354.375,0.28877290936707894,-117.44047619047619,8,0,93480.625,4674.03125,0,0
494,5737.0,0.2891786567753007,-546.547619047619,8,0,40159.0,2007.9499999999998,8,1
495,18932.375,2.0039919139699656,-5279.440476190476,8,0,132526.625,6626.331249999999,15,1
496,62644.625,0.7207154893456104,13734.440476190477,8,0,438512.37499999994,21925.618749999998,0,0
497,47223.875,0.5734031877070774,-10190.869047619048,8,0,330567.125,16528.35625,3,0
498,30880.75,1.1962998000646377,12511.92857142857,8,0,216165.24999999997,10808.262499999999,5,1
499,18344.5,0.9104175558418212,-6084.142857142857,6,2,128411.5,6420.575,0,0
500,101.375,2.82842712474619,-67.58333333333333,1,7,709.6249999999999,35.481249999999996,9,1
501,36977.375,0.23184352180211906,2772.2976190476193,8,0,258841.625,12942.08125,2,0
502,1926.875,0.7168614099645702,291.79761904761904,6,2,13488.125,674.40625,0,0
503,193041.5,0.42343109652639865,2769.8571428571427,8,0,1351290.5,67564.525,1,0
504,1536.375,0.9432590835251107,-330.5833333333333,5,3,10754.624999999998,537.7312499999999,4,1
505,0.0,0.0,0.0,0,8,0.0,0.0,0,0
506,16291.125,0.6029795097670003,2552.845238095238,8,0,114037.87499999999,5701.893749999999,4,1
507,15610.875,0.9981474516100276,-4860.392857142857,7,1,109276.125,5463.80625,0,0
508,2453.25,0.4669975944725226,-283.76190476190476,8,0,17172.75,858.6374999999999,8,1
509,6774.75,0.1929615174365807,62.30952380952381,8,0,47423.25,2371.1625,0,0
510,47265.25,0.4778370035293684,7937.5952380952385,8,0,330856.74999999994,16542.837499999998,3,0
511,70197.625,0.4212030133120659,-5096.583333333333,8,0,491383.37499999994,24569.168749999997,2,0
512,295.375,1.4458549121022624,-28.916666666666668,3,5,2067.625,103.38125,3,0
513,65588.625,0.260556681181431,927.8452380952381,8,0,459120.375,22956.01875,3,0
514,0.0,0.0,0.0,0,8,0.0,0.0,0,0
515,17048.125,0.8882679801762192,5036.1547619047615,8,0,119336.875,5966.84375,15,1
516,45407.125,0.2346519090212588,1164.75,8,0,317849.875,15892.49375,2,0
517,2323.5,1.5648348605738378,-1022.3571428571429,8,0,16264.499999999998,813.2249999999999,5,1
518,33331.875,0.20106189420197473,-1287.797619047619,8,0,233323.125,11666.15625,2,0
519,4542.5,0.9448188953044004,1594.0714285714287,5,3,31797.5,1589.875,0,0
520,41506.25,0.7616754304744524,9123.0,7,1,290543.74999999994,14527.187499999998,1,0
521,34041.625,0.263397810347148,-2491.3928571428573,8,0,238291.37499999997,11914.568749999999,0,0
522,1088.625,1.1651385773934766,379.7261904761905,7,1,7620.374999999999,381.01874999999995,0,0
523,315.625,2.82842712474619,-210.41666666666666,1,7,2209.375,110.46875,4,1
524,8010.0,0.6189301548101166,1410.7857142857142,8,0,56070.0,2803.5,1,0
525,10967.75,0.4862851841298914,1097.6190476190477,8,0,76774.25,3838.7124999999996,0,0
526,35531.625,0.2979279307020849,-80.29761904761905,8,0,248721.37499999997,12436.068749999999,2,0
527,5820.75,0.3077535727922179,-297.45238095238096,8,0,40745.25,2037.2624999999998,0,0
528,37296.625,0.2399381871767615,484.8690476190476,8,0,261076.37499999997,13053.818749999999,0,0
529,0.0,0.0,0.0,0,8,0.0,0.0,0,0
530,617.75,1.175170504362502,-197.42857142857142,4,4,4324.25,216.21249999999998,12,1
531,11016.625,0.22847193566952329,-242.96428571428572,8,0,77116.375,3855.81875,0,0
532,18302.375,0.50405884321548,3051.6071428571427,8,0,128116.62499999999,6405.831249999999,0,0
533,143.125,2.82842712474619,68.1547619047619,1,7,1001.875,50.09375,3,0
534,6951.125,0.9260951782646761,2332.845238095238,8,0,48657.87499999999,2432.8937499999997,0,0
535,22282.25,0.44000610524579825,598.0238095238095,8,0,155975.75,7798.787499999999,4,1
536,105099.125,0.7158301167936824,-27818.321428571428,7,1,735693.875,36784.69375,7,1
537,10947.25,1.3755808786729438,4921.523809523809,6,2,76630.75,3831.5375,0,0
538,2369.75,0.2586026446383048,106.11904761904762,8,0,16588.25,829.4124999999999,0,0
539,7575.375,0.2513602526368284,498.48809523809524,8,0,53027.625,2651.38125,0,0
540,11448.5,0.46459431109988675,1790.8095238095239,7,1,80139.5,4006.975,0,0
541,22429.75,0.12577208949270177,-626.7857142857143,8,0,157008.25,7850.412499999999,0,0
542,1530.375,0.6155765249840571,-109.70238095238095,7,1,10712.625,535.63125,0,0
544,27794.375,0.5863462516830985,3447.440476190476,8,0,194560.625,9728.03125,0,0
545,4906.5,0.853787769410876,1342.2619047619048,8,0,34345.5,1717.2749999999999,0,0
546,2945.75,0.13627098242622612,-40.11904761904762,8,0,20620.25,1031.0125,0,0
547,4740.0,0.07822921034282569,66.19047619047619,8,0,33180.0,1659.0,0,0
548,8487.25,0.9363016479907386,2408.1190476190477,8,0,59410.75,2970.5375,0,0
549,103492.5,0.5230628479284484,19313.47619047619,8,0,724447.5,36222.375,0,0
550,192.0,2.82842712474619,-91.42857142857143,1,7,1343.9999999999998,67.19999999999999,12,1
551,4371.875,1.5768181123571512,-1684.345238095238,6,2,30603.125,1530.15625,0,0
552,2367.75,0.42483405766799326,-217.47619047619048,8,0,16574.25,828.7125,0,0
553,6145.625,0.2076405650040344,-227.6547619047619,8,0,43019.375,2150.96875,0,0
554,0.0,0.0,0.0,0,8,0.0,0.0,0,0
555,0.0,0.0,0.0,0,8,0.0,0.0,0,0
556,0.0,0.0,0.0,0,8,0.0,0.0,0,0
557,12548.125,1.159300542447091,-5272.821428571428,4,4,87836.875,4391.84375,1,0
558,4089.375,0.14459818243816472,198.41666666666666,8,0,28625.625,1431.28125,6,1
559,27922.875,1.3527792628284794,-13231.988095238095,5,3,195460.12499999997,9773.006249999999,1,0
560,14592.5,0.549341783337679,2848.9761904761904,7,1,102147.5,5107.375,0,0
561,7989.25,0.14236275312564878,-188.9047619047619,8,0,55924.74999999999,2796.2374999999997,0,0
562,6570.625,0.1846975605056662,-100.77380952380952,8,0,45994.375,2299.71875,0,0
563,86808.125,0.2463623073462519,6998.702380952381,8,0,607656.8749999999,30382.843749999996,0,0
564,27574.25,0.5452719229462965,5202.5,8,0,193019.75,9650.9875,0,0
565,1866.875,0.8061111090090355,265.9642857142857,6,2,13068.125,653.40625,0,0
566,3491.5,0.18121025166795685,32.42857142857143,8,0,24440.499999999996,1222.0249999999999,0,0
567,1547.625,0.769418335334525,18.678571428571427,7,1,10833.374999999998,541.6687499999999,0,0
568,72270.0,0.42828244484401967,10274.666666666666,8,0,505890.0,25294.5,20,1
569,26668.0,0.5232721352613053,-4687.119047619048,8,0,186676.0,9333.8,8,1
570,2609.375,0.8022139359860753,742.1071428571429,6,2,18265.624999999996,913.2812499999999,11,1
571,8843.625,0.14516902375698532,-145.82142857142858,8,0,61905.37499999999,3095.2687499999997,0,0
572,959.0,0.6019749046408409,-172.23809523809524,8,0,6713.0,335.65,11,1
573,12632.625,0.28594617974746345,1194.0595238095239,8,0,88428.375,4421.41875,0,0
574,4992.375,0.7035382274274042,-703.2261904761905,7,1,34946.625,1747.33125,4,1
575,18237.875,0.44125310285984176,1970.25,7,1,127665.12499999999,6383.256249999999,1,0
576,4210.0,0.7833919764379537,-1162.404761904762,8,0,29470.0,1473.5,3,0
577,33961.875,0.33026906108987325,-809.8928571428571,8,0,237733.125,11886.65625,2,0
578,121779.875,0.4318777805245189,-3399.440476190476,8,0,852459.1249999999,42622.956249999996,0,0
579,3211.0,0.45681690126246516,-405.3809523809524,8,0,22477.0,1123.85,1,0
580,31887.0,0.15688857830074085,-1214.595238095238,8,0,223208.99999999997,11160.449999999999,1,0
581,997.0,2.8284271247461903,-474.76190476190476,1,7,6979.0,348.95,13,1
582,30980.625,1.239911411399459,-9650.964285714286,8,0,216864.375,10843.21875,2,0
583,6632.375,0.2701737651930693,548.9166666666666,8,0,46426.62499999999,2321.3312499999997,0,0
584,14755.0,0.48708224576922204,-2048.785714285714,8,0,103285.0,5164.25,0,0
585,3111.375,0.29834901211376047,-301.6309523809524,8,0,21779.624999999996,1088.9812499999998,0,0
586,51246.0,0.6084415075904318,-4822.190476190476,8,0,358722.0,17936.1,2,0
587,27013.625,0.34332428048451197,-2836.654761904762,8,0,189095.375,9454.76875,2,0
588,14507.5,0.5274888677914272,-2926.5238095238096,8,0,101552.5,5077.625,3,0
589,20475.875,0.3384497452706386,-2163.9166666666665,8,0,143331.125,7166.55625,5,1
590,43926.0,0.6511363277571453,9956.97619047619,7,1,307482.0,15374.099999999999,1,0
591,45192.125,0.37580061260265196,-3648.0119047619046,8,0,316344.875,15817.24375,1,0
592,12315.75,0.13045343226724393,-122.71428571428571,8,0,86210.25,4310.5125,0,0
593,5181.0,1.7103732024432166,-2857.1666666666665,3,5,36267.0,1813.35,5,1
594,14069.625,0.4033643813401277,419.7261904761905,8,0,98487.375,4924.36875,1,0
595,10995.125,0.1613505338216949,-151.01190476190476,8,0,76965.875,3848.29375,1,0
596,8056.625,0.6701360276751758,-2048.2261904761904,8,0,56396.375,2819.81875,0,0
597,36890.625,0.4684513596027429,-3257.3928571428573,8,0,258234.375,12911.71875,0,0
598,2697.0,1.1366013144558802,-1122.6190476190477,5,3,18879.0,943.9499999999999,1,0
599,0.0,0.0,0.0,0,8,0.0,0.0,0,0
600,0.0,0.0,0.0,0,8,0.0,0.0,0,0
601,9012.5,1.6438087144731062,4981.809523809524,3,5,63087.5,3154.375,1,0
602,0.0,0.0,0.0,0,8,0.0,0.0,0,0
603,1682.75,1.2901706303782146,332.57142857142856,6,2,11779.25,588.9625,8,1
604,7570.0,0.7507794007721377,-1994.8095238095239,8,0,52990.0,2649.5,3,0
605,8105.375,0.6300320333302745,1668.9404761904761,8,0,56737.625,2836.88125,0,0
606,10083.625,0.28359665268337697,-927.6547619047619,8,0,70585.375,3529.2687499999997,0,0
607,7208.25,0.20062746914793972,146.57142857142858,8,0,50457.75,2522.8875,0,0
608,18726.625,0.2041446637447219,-876.5833333333334,8,0,131086.375,6554.318749999999,0,0
609,18377.625,0.7760419520656325,-2513.3214285714284,8,0,128643.375,6432.16875,3,0
610,24986.5,0.48803409383899854,-2555.9761904761904,8,0,174905.5,8745.275,6,1
611,383.375,0.7996704604797569,-42.79761904761905,7,1,2683.625,134.18125,1,0
612,67445.75,0.674870703358949,1231.7619047619048,8,0,472120.24999999994,23606.012499999997,0,0
613,304.375,1.5833293790507277,13.678571428571429,4,4,2130.625,106.53125,8,1
614,7926.875,0.6578965500525339,-77.48809523809524,8,0,55488.125,2774.40625,17,1
615,0.0,0.0,0.0,0,8,0.0,0.0,0,0
616,0.0,0.0,0.0,0,8,0.0,0.0,0,0
617,23652.5,0.5778302259623967,3423.0238095238096,8,0,165567.5,8278.375,6,1
618,4214.75,1.309653245536525,999.4761904761905,5,3,29503.25,1475.1625,1,0
619,1240.75,2.8284271247461903,-827.1666666666666,1,7,8685.25,434.2625,8,1
620,4156.125,1.1172184617146899,-1757.4642857142858,4,4,29092.875,1454.64375,16,1
621,43901.375,0.24557737676106448,-1843.2261904761904,8,0,307309.625,15365.481249999999,0,0
622,282.25,0.6549964079701334,70.88095238095238,7,1,1975.75,98.7875,7,1
623,0.0,0.0,0.0,0,8,0.0,0.0,0,0
624,24787.25,0.43576900466031904,1515.6904761904761,8,0,173510.74999999997,8675.537499999999,3,0
625,1700.875,0.6249097755917727,-39.44047619047619,8,0,11906.125,595.30625,3,0
626,0.0,0.0,0.0,0,8,0.0,0.0,0,0
627,5318.25,1.2205561716165145,1663.5,4,4,37227.75,1861.3874999999998,0,0
628,0.0,0.0,0.0,0,8,0.0,0.0,0,0
629,6872.125,0.3622870640269603,705.2738095238095,8,0,48104.87499999999,2405.2437499999996,0,0
630,6158.625,0.19690426444024164,126.44047619047619,8,0,43110.37499999999,2155.5187499999997,3,0
631,411.125,2.82842712474619,-274.0833333333333,1,7,2877.8749999999995,143.89374999999998,20,1
632,400.5,0.49576005087600283,13.666666666666666,8,0,2803.4999999999995,140.17499999999998,2,0
633,15049.5,0.6302790719400738,-3575.5238095238096,8,0,105346.5,5267.325,3,0
634,952.875,1.8443651107231767,-72.82142857142857,4,4,6670.124999999999,333.50624999999997,5,1
635,14240.875,0.5251126777907261,2559.2976190476193,7,1,99686.125,4984.30625,0,0
636,0.0,0.0,0.0,0,8,0.0,0.0,0,0
637,35493.75,0.30004836623418824,2268.3809523809523,8,0,248456.25,12422.8125,0,0
